PropertyType,District,Mukim,SchemeName,TransactionDate,Tenure,ParcelArea,Unit,UnitLevel,TransactionPrice,PropertyType(strata),Sector,State
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,SETAPAK RIA,24-Mar,Freehold,93,sq.m,9,308000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Ampang,BAM VILLAS,24-Aug,Leasehold,87,sq.m,18,308000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,KETUMBAR HEIGHTS,24-Aug,Freehold,70,sq.m,10,307000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,PUNCAK BANYAN,22-Aug,Freehold,75,sq.m,16,306000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,O.G HEIGHTS,22-Oct,Freehold,87.2,sq.m,17,306000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,KUCHAI BREM PARK,22-May,Leasehold,88,sq.m,5,306000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,M CENTURA,23-Apr,Freehold,61,sq.m,11,306000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,DANAU IDAMAN KONDO,22-Jun,Leasehold,87,sq.m,3,306000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,MENARA PUTRA,23-Jul,Freehold,78,sq.m,10,305000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,MENARA SEPUTIH,22-Nov,Freehold,90,sq.m,15,305000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PANDAN HEIGHTS (STRATA),22-Feb,Freehold,100,sq.m,15,305000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,PANGSAPURI MAWAR,21-Mar,Freehold,79,sq.m,19,305000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PUTRA SURIA RESIDENSI,22-May,Leasehold,70,sq.m,6,305000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,DANAU MURNI KONDOMINIUM,21-Jun,Leasehold,67,sq.m,8,305000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,ARENA GREEN,22-Jul,Freehold,82,sq.m,6,305000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,WINNER COURT (TAMAN DESA PETALING),23-May,Leasehold,83,sq.m,4,305000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,ARENA GREEN,21-Oct,Freehold,82,sq.m,8,305000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,ARENA GREEN,21-Dec,Freehold,82,sq.m,9,305000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,GREENFIELD APARTMENT,25-Jan,Freehold,60,sq.m,1,305000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,MENARA ORKID,24-Apr,Freehold,79,sq.m,11,305000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,DANAU IMPIAN & DANAU IDAMAN,22-Jul,Leasehold,85,sq.m,15,305000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,1 PETALING,23-Sep,Leasehold,84,sq.m,20,305000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,1 RAZAK MANSION,23-Oct,Leasehold,75,sq.m,4,305000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,SENTUL UTAMA KONDOMINIUM,22-Sep,Leasehold,82,sq.m,5,305000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,PELANGI INDAH CONDO,24-Apr,Leasehold,83,sq.m,6,305000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,1 RAZAK MANSION,22-May,Leasehold,75,sq.m,10,305000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Ampang,BAM VILLAS,22-Nov,Leasehold,87,sq.m,13,305000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,DESA VIEW TOWER,21-Oct,Freehold,98.1,sq.m,7,305000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,MEADOW PARK,21-Sep,Freehold,86,sq.m,11,303000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,PANGSAPURI MAWAR,22-Nov,Freehold,91,sq.m,18,303000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,SRI PELANGI CONDO,23-Apr,Freehold,87,sq.m,14,303000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,INDAH APT,22-Feb,Leasehold,75,sq.m,1,303000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,GEMILANG INDAH,22-Aug,Freehold,84,sq.m,1,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,NOVA APARTMENT,22-Mar,Freehold,74,sq.m,1,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,BUKIT OUG,21-Mar,Freehold,72,sq.m,1,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,SERI GEMBIRA APARTMENT,22-Sep,Freehold,91,sq.m,10,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,KETUMBAR HEIGHTS,22-Sep,Freehold,70,sq.m,10,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,VANTAGE POINT (TAMAN DESA PETALING),22-Mar,Freehold,75.8,sq.m,11,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,PRIMA PELANGI,22-Mar,Freehold,99,sq.m,12,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,BUKIT OUG,22-Aug,Freehold,73.5,sq.m,12,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,PANGSAPURI MAWAR,22-Sep,Freehold,93,sq.m,13,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,BUKIT OUG,21-Jul,Freehold,113.5,sq.m,13,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,SRI INTAN APT,22-Sep,Freehold,84,sq.m,14,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,KETUMBAR HEIGHTS,23-May,Freehold,70,sq.m,14,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PRISMA PERDANA  APT,23-Sep,Freehold,78,sq.m,14,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,PANGSAPURI MAWAR,23-Mar,Freehold,91,sq.m,16,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Ampang,PANDAN MAS RESIDENCE,22-Apr,Freehold,83.61,sq.m,19,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,ARENA GREEN,21-Nov,Freehold,80,sq.m,2,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,MENARA ORKID,22-Mar,Leasehold,79,sq.m,5,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,PALM COURT,22-Jul,Leasehold,59,sq.m,5,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,PLAZA 393 CITY APT,23-May,Leasehold,68,sq.m,5,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,HIJAU RIA APARTMENT,22-Aug,Leasehold,76,sq.m,6,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,GREENVIEW APT,22-Oct,Leasehold,128.3,sq.m,6,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,DANAU MURNI KONDOMINIUM,22-Oct,Leasehold,67,sq.m,6,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,MIHARJA CONDOMINIUM,21-Nov,Leasehold,89.13,sq.m,7,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,MENARA ORKID,21-Nov,Leasehold,79,sq.m,7,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,1 RAZAK MANSION,22-Mar,Leasehold,75,sq.m,7,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ABADI INDAH APARTMENT,22-Oct,Leasehold,77,sq.m,7,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,1 RAZAK MANSION,23-Feb,Leasehold,75,sq.m,7,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,BANDAR TASIK SELATAN,22-Sep,Leasehold,87.33,sq.m,7,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,MANDY VILLA,21-Dec,Leasehold,94,sq.m,8,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI LANAI BUKIT JALIL,23-Apr,Freehold,74.32,sq.m,26,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,SOFIYA RESIDENSI,22-Aug,Freehold,80,sq.m,28,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,PANGSAPURI MAWAR,22-Jan,Freehold,91,sq.m,3,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,SRI MUTIARA CONDO,23-Oct,Freehold,103,sq.m,3,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,MENARA WARISAN,23-Nov,Freehold,109,sq.m,3,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,ANTAH TOWER,21-Oct,Freehold,59,sq.m,3,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,ANTAH TOWER,22-Sep,Freehold,59,sq.m,3,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,KETUMBAR HEIGHTS,23-Mar,Freehold,84,sq.m,3,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,VANTAGE POINT (TAMAN DESA PETALING),22-Jun,Freehold,82.4,sq.m,3,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI GEMBIRA 737,21-May,Freehold,79,sq.m,36,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,MENARA WARISAN,21-Dec,Freehold,109,sq.m,4,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,GEMILANG INDAH,22-Feb,Freehold,84,sq.m,4,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,SRI MUTIARA CONDO,22-Oct,Freehold,86,sq.m,4,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,SERI GEMBIRA APARTMENT,23-Jan,Freehold,81,sq.m,4,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,PELANGI INDAH CONDO,23-Aug,Freehold,95,sq.m,4,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,SOFIYA RESIDENSI,22-Aug,Freehold,80,sq.m,44,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,RESIDENSI GEMBIRA 737,22-Feb,Freehold,79,sq.m,46,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,SOFIYA RESIDENSI,22-Jul,Freehold,80,sq.m,48,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,MENARA MEGAH,22-Nov,Freehold,100,sq.m,6,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,SERI GEMBIRA APARTMENT,23-Sep,Freehold,81,sq.m,6,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,NOVA APARTMENT,23-Nov,Freehold,69,sq.m,6,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PRISMA PERDANA  APT,23-Jul,Freehold,76,sq.m,6,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,AVENUE APARTMENT,21-Dec,Leasehold,86,sq.m,8,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,AVENUE APARTMENT,21-Dec,Leasehold,86,sq.m,8,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,WINNER HEIGHTS (TAMAN DESA PETALING),22-Apr,Leasehold,74.32,sq.m,8,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,MENARA ORKID,22-Sep,Leasehold,79,sq.m,9,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,PERMAI RIA CONDOMINIUM,22-Mar,Leasehold,90.11,sq.m,9,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,CEMARA APARTMENT,21-Aug,Leasehold,68,sq.m,9,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,CEMARA APARTMENT,22-Aug,Leasehold,68,sq.m,9,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,ABADI INDAH APARTMENT,22-Dec,Leasehold,77,sq.m,9,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,AVENUE APARTMENT,22-Dec,Leasehold,86,sq.m,9,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,HIJAU RIA APARTMENT,22-Mar,Leasehold,76,sq.m,G,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,CEMARA APARTMENT,22-Nov,Leasehold,68,sq.m,G,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PANDAN HEIGHTS (STRATA),22-Apr,Freehold,100,sq.m,7,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,ARENA GREEN,23-Aug,Freehold,68,sq.m,7,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,MENARA WARISAN,23-Nov,Freehold,107,sq.m,8,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,PELANGI INDAH CONDO,23-Jan,Freehold,82,sq.m,8,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,BUKIT OUG,21-Dec,Freehold,71.99,sq.m,8,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,ARENA GREEN,22-Jun,Freehold,68,sq.m,8,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,KETUMBAR HEIGHTS,22-Mar,Freehold,84,sq.m,9,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,SRI DESA,22-Oct,Freehold,88,sq.m,9,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,VANTAGE POINT (TAMAN DESA PETALING),23-May,Freehold,82.4,sq.m,9,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,TMN SRI JATI APT,24-Feb,Freehold,77,sq.m,1,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,KENARI APT,22-Jul,Freehold,76,sq.m,1,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,MEDAN INTAN APT,23-Feb,Freehold,92,sq.m,1,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,DESA VIEW TOWER,23-Jun,Freehold,83.19,sq.m,1,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,LA VILLAS,25-Jan,Freehold,93,sq.m,1,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI ARMANI BUKIT LANJAN,22-Feb,Freehold,84,sq.m,10,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,KETUMBAR HEIGHTS,22-Sep,Freehold,78,sq.m,10,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,TMN SRI JATI APT,24-Mar,Freehold,89,sq.m,10,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,GURNEY HEIGHT,21-Dec,Freehold,69,sq.m,10,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,SRI SUAJAYA KONDO,22-Nov,Freehold,101,sq.m,10,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,IDAMAN SUTERA,23-Jul,Freehold,79,sq.m,10,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,MEDAN PUTRA CONDOMINIUM,25-Jan,Freehold,85,sq.m,11,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,SRI SUAJAYA KONDO,23-Mar,Freehold,90,sq.m,11,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,KETUMBAR HEIGHTS,24-Nov,Freehold,70,sq.m,12,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,GREENFIELD APARTMENT,23-Dec,Freehold,60,sq.m,12,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,SRI PELANGI CONDO,22-Mar,Freehold,87,sq.m,12,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,KETUMBAR HEIGHTS,24-Mar,Freehold,84,sq.m,13,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,TMN SRI JATI APT,24-Jan,Freehold,89,sq.m,13,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,MAHASA VILLA  APARTMENT,22-Nov,Freehold,88,sq.m,13,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PANDAN HEIGHTS(STRATA),24-Sep,Freehold,100,sq.m,14,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,VILLA WANGSAMAS CONDO,23-Oct,Freehold,118,sq.m,15,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,FLORA RESIDENCY,24-Sep,Freehold,73,sq.m,15,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,GREENFIELD APARTMENT,25-Apr,Freehold,60,sq.m,16,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,GOLDEN CITY KONDO,23-Oct,Freehold,95.96,sq.m,17,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,PRIMA TIARA,24-Jun,Freehold,86,sq.m,17,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI ARMANI BUKIT LANJAN,22-Feb,Freehold,84,sq.m,18,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PANDAN HEIGHTS(STRATA),24-Mar,Freehold,100,sq.m,18,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,RESIDENSI ARMANI BUKIT LANJAN,22-Feb,Freehold,84,sq.m,19,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,PRIMA TIARA,25-Apr,Freehold,86,sq.m,2,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,MEADOW PARK,23-Dec,Freehold,85,sq.m,2,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,BANDAR TASIK SELATAN,24-Feb,Freehold,79.34,sq.m,2,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,PRIMA TIARA,24-Feb,Freehold,86,sq.m,20,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,KIARA KASIH KONDOMINIUM,24-Feb,Freehold,79,sq.m,20,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,PRIMA TIARA,24-Feb,Freehold,86,sq.m,20,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PRIMA TIARA,24-Jun,Freehold,86,sq.m,20,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,SENTUL POINT SUITE APARTMENTS,22-Dec,Freehold,69,sq.m,21,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,FABER HEIGHTS,24-Feb,Freehold,54,sq.m,3,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,VANTAGE POINT (TAMAN DESA PETALING),22-Sep,Freehold,82.4,sq.m,3,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,KENARI APT,23-Apr,Freehold,76,sq.m,3,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,VANTAGE POINT (TAMAN DESA PETALING),23-Jul,Freehold,82.4,sq.m,4,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,PUNCAK BANYAN,23-Sep,Freehold,75,sq.m,4,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,BUKIT OUG,24-Jan,Freehold,113.5,sq.m,4,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,DESA VIEW TOWER,21-Apr,Freehold,83.19,sq.m,4,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,SRI PELANGI CONDO,22-Oct,Freehold,87,sq.m,4,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,VILLA ANGKASA,25-Apr,Freehold,71,sq.m,4,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,INTAN APARTMENT,25-May,Freehold,90.7,sq.m,4,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PRISMA PERDANA  APT,24-Jul,Freehold,78,sq.m,5,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Setapak,DESA VIEW TOWER,23-Apr,Freehold,98.1,sq.m,5,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Batu,NOVA APARTMENT,24-Oct,Freehold,69,sq.m,6,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PRISMA PERDANA  APT,24-Apr,Freehold,76,sq.m,6,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,PRISMA PERDANA  APT,24-Apr,Freehold,76,sq.m,6,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,TMN SRI JATI APT,23-Dec,Freehold,89,sq.m,6,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Kuala Lumpur,RESIDENSI AKASIA PERMAISURI,22-May,Leasehold,75,sq.m,14,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Mukim Petaling,WINNER COURT (TAMAN DESA PETALING),23-Mar,Leasehold,88,sq.m,15,300000,Strata,Residential,WP Kuala Lumpur
Condominium/Apartment,Kuala Lumpur,Kuala Lumpur Town Centre,MENARA ORKID,23-May,Leasehold,79,sq.m,16,300000,Strata,Residential,WP Kuala Lumpur
