District,Parcel Area,Mukim,PropertyType,PropertyType (strata),SchemeName,Sector,State,Tenure,Date,Price,Unit,Level
Kuala Lumpur,115,Mukim Batu,Condominium/Apartment,Strata,RESIDENSI SOUTH BROOKS,Residential,WP Kuala Lumpur,Freehold,31/12/21,995000,sq.m,9
Kuala Lumpur,84,Mukim Setapak,Condominium/Apartment,Strata,SENTUL POINT SUITE APARTMENTS,Residential,WP Kuala Lumpur,Freehold,31/12/21,466000,sq.m,9
Kuala Lumpur,110,Mukim Kuala Lumpur,Condominium/Apartment,Strata,RESIDENSI LAMAN PERMAI (GOODWOOD),Commercial,WP Kuala Lumpur,Leasehold,31/12/22,1022220,sq.m,23
Kuala Lumpur,124,Mukim Kuala Lumpur,Condominium/Apartment,Strata,ANDALUCIA,Residential,WP Kuala Lumpur,Leasehold,31/12/23,710000,sq.m,2
Kuala Lumpur,210,Mukim Setapak,Condominium/Apartment,Strata,SKYMERIDIEN RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,31/03/21,1009000,sq.m,10
Kuala Lumpur,83.62,Mukim Kuala Lumpur,Condominium/Apartment,Strata,KERINCHI RESIDENSI,Residential,WP Kuala Lumpur,Leasehold,31/03/21,450000,sq.m,14
Kuala Lumpur,123,Mukim Setapak,Condominium/Apartment,Strata,SKYMERIDIEN RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,31/03/21,830000,sq.m,18
Kuala Lumpur,54,Mukim Setapak,Condominium/Apartment,Strata,SKYMERIDIEN RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,31/03/21,444000,sq.m,19
Kuala Lumpur,74,Mukim Setapak,Condominium/Apartment,Strata,SKYMERIDIEN RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,31/03/21,446000,sq.m,19
Kuala Lumpur,123,Mukim Setapak,Condominium/Apartment,Strata,SKYMERIDIEN RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,31/03/21,835000,sq.m,23
Kuala Lumpur,54,Mukim Setapak,Condominium/Apartment,Strata,SKYMERIDIEN RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,31/03/21,456000,sq.m,25
Kuala Lumpur,74,Mukim Setapak,Condominium/Apartment,Strata,SKYMERIDIEN RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,31/03/21,543000,sq.m,27
Kuala Lumpur,112,Mukim Setapak,Condominium/Apartment,Strata,SKYMERIDIEN RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,31/03/21,807000,sq.m,27
Kuala Lumpur,53,Mukim Setapak,Condominium/Apartment,Strata,SKYMERIDIEN RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,31/03/21,863000,sq.m,29
Kuala Lumpur,123,Mukim Setapak,Condominium/Apartment,Strata,SKYMERIDIEN RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,31/03/21,866000,sq.m,31
Kuala Lumpur,74,Mukim Setapak,Condominium/Apartment,Strata,SKYMERIDIEN RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,31/03/21,554000,sq.m,32
Kuala Lumpur,54,Mukim Setapak,Condominium/Apartment,Strata,SKYMERIDIEN RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,31/03/21,478000,sq.m,33A
Kuala Lumpur,98,Mukim Kuala Lumpur,Condominium/Apartment,Strata,RESIDENSI PANTAI SENTRAL 2,Residential,WP Kuala Lumpur,Leasehold,31/03/21,940320,sq.m,9
Kuala Lumpur,125,Mukim Batu,Condominium/Apartment,Strata,RESIDENSI LEGENDA,Residential,WP Kuala Lumpur,Leasehold,31/03/22,600000,sq.m,10
Kuala Lumpur,123,Mukim Setapak,Condominium/Apartment,Strata,SKYMERIDIEN RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,31/03/22,817000,sq.m,13
Kuala Lumpur,86,Mukim Setapak,Condominium/Apartment,Strata,RESIDENSI SEMARAK PLATINUM,Residential,WP Kuala Lumpur,Leasehold,31/03/22,414248,sq.m,29
Kuala Lumpur,86,Mukim Setapak,Condominium/Apartment,Strata,RESIDENSI SEMARAK PLATINUM,Residential,WP Kuala Lumpur,Leasehold,31/03/22,414248,sq.m,29
Kuala Lumpur,86,Mukim Petaling,Condominium/Apartment,Strata,AVENUE APARTMENT,Residential,WP Kuala Lumpur,Leasehold,31/03/22,300000,sq.m,3
Kuala Lumpur,112,Mukim Setapak,Condominium/Apartment,Strata,SKYMERIDIEN RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,31/03/22,836000,sq.m,32
Kuala Lumpur,123,Mukim Setapak,Condominium/Apartment,Strata,SKYMERIDIEN RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,31/03/22,863000,sq.m,35
Kuala Lumpur,84,Mukim Batu,Condominium/Apartment,Strata,MIZUMI RESIDENCES,Residential,WP Kuala Lumpur,Leasehold,31/03/22,440000,sq.m,9
Kuala Lumpur,125,Mukim Setapak,Condominium/Apartment,Strata,PLATINIUM LAKE CONDO PV20,Residential,WP Kuala Lumpur,Leasehold,31/03/22,530000,sq.m,9
Kuala Lumpur,86,Mukim Setapak,Condominium/Apartment,Strata,TMN TERATAI MEWAH,Residential,WP Kuala Lumpur,Freehold,31/03/22,320000,sq.m,1
Kuala Lumpur,100,Mukim Kuala Lumpur,Condominium/Apartment,Strata,FABER RIA,Residential,WP Kuala Lumpur,Freehold,31/03/22,528000,sq.m,14
Kuala Lumpur,75,Mukim Petaling,Condominium/Apartment,Strata,PUNCAK BANYAN,Residential,WP Kuala Lumpur,Freehold,31/03/22,297000,sq.m,15
Kuala Lumpur,114,Mukim Petaling,Condominium/Apartment,Strata,VISTA KOMANWEL,Residential,WP Kuala Lumpur,Freehold,31/03/22,445000,sq.m,17
Kuala Lumpur,223,Mukim Batu,Condominium/Apartment,Strata,KIARA VILLE,Residential,WP Kuala Lumpur,Freehold,31/03/22,1560000,sq.m,26
Kuala Lumpur,229,Mukim Batu,Condominium/Apartment,Strata,KIARAMAS CENDANA,Residential,WP Kuala Lumpur,Freehold,31/03/22,1300000,sq.m,3
Kuala Lumpur,163,Mukim Batu,Condominium/Apartment,Strata,THE WESTSIDE TWO (DESA PARKCITY),Residential,WP Kuala Lumpur,Freehold,31/03/22,1200000,sq.m,38
Kuala Lumpur,99,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,VISTANA CONDO,Residential,WP Kuala Lumpur,Freehold,31/03/22,445000,sq.m,4
Kuala Lumpur,129,Mukim Batu,Condominium/Apartment,Strata,SRI PUTRAMAS II,Residential,WP Kuala Lumpur,Freehold,31/03/22,600000,sq.m,5
Kuala Lumpur,129,Mukim Batu,Condominium/Apartment,Strata,SRI PUTRAMAS II,Residential,WP Kuala Lumpur,Freehold,31/03/22,600000,sq.m,5
Kuala Lumpur,129,Mukim Batu,Condominium/Apartment,Strata,SRI PUTRAMAS II,Residential,WP Kuala Lumpur,Freehold,31/03/22,600000,sq.m,5
Kuala Lumpur,73.48,Mukim Petaling,Condominium/Apartment,Strata,BUKIT OUG,Residential,WP Kuala Lumpur,Freehold,31/03/22,250000,sq.m,5
Kuala Lumpur,214,Mukim Kuala Lumpur,Condominium/Apartment,Strata,AIRA RESIDENCE,Residential,WP Kuala Lumpur,Freehold,31/03/22,5150000,sq.m,7
Kuala Lumpur,214,Mukim Kuala Lumpur,Condominium/Apartment,Strata,AIRA RESIDENCE,Residential,WP Kuala Lumpur,Freehold,31/03/22,5150000,sq.m,7
Kuala Lumpur,97,Mukim Kuala Lumpur,Condominium/Apartment,Strata,SHAMELIN BISTARI CONDO,Residential,WP Kuala Lumpur,Leasehold,31/03/23,380000,sq.m,10
Kuala Lumpur,113,Mukim Petaling,Condominium/Apartment,Strata,KIARA RESIDENCE BUKIT JALIL 2,Residential,WP Kuala Lumpur,Leasehold,31/03/23,595000,sq.m,10
Kuala Lumpur,123,Mukim Setapak,Condominium/Apartment,Strata,PLATINIUM LAKE CONDO PV 16,Residential,WP Kuala Lumpur,Leasehold,31/03/23,490000,sq.m,10
Kuala Lumpur,123,Mukim Setapak,Condominium/Apartment,Strata,SKYMERIDIEN RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,31/03/23,844000,sq.m,26
Kuala Lumpur,84,Mukim Kuala Lumpur,Condominium/Apartment,Strata,BAYU TASIK CONDOMINIUM,Residential,WP Kuala Lumpur,Leasehold,31/03/23,400000,sq.m,9
Kuala Lumpur,133,Mukim Setapak,Condominium/Apartment,Strata,288 RESIDENCY,Residential,WP Kuala Lumpur,Freehold,31/03/23,480000,sq.m,11
Kuala Lumpur,160,Mukim Kuala Lumpur,Condominium/Apartment,Strata,SRI WANGSARIA,Residential,WP Kuala Lumpur,Freehold,31/03/23,1150000,sq.m,14
Kuala Lumpur,118,Mukim Setapak,Condominium/Apartment,Strata,VILLA WANGSAMAS CONDO,Residential,WP Kuala Lumpur,Freehold,31/03/23,460000,sq.m,15
Kuala Lumpur,72,Mukim Kuala Lumpur,Condominium/Apartment,Strata,TUSCANY,Residential,WP Kuala Lumpur,Freehold,31/03/23,570000,sq.m,2
Kuala Lumpur,224,Mukim Batu,Condominium/Apartment,Strata,SENI MONT KIARA,Residential,WP Kuala Lumpur,Freehold,31/03/23,2000000,sq.m,31
Kuala Lumpur,87,Mukim Setapak,Condominium/Apartment,Strata,SRI PELANGI CONDO,Residential,WP Kuala Lumpur,Freehold,31/03/23,350000,sq.m,4
Kuala Lumpur,345,Mukim Batu,Condominium/Apartment,Strata,PAVILION HILTOP MONT KIARA,Residential,WP Kuala Lumpur,Freehold,31/03/23,3700000,sq.m,G
Kuala Lumpur,86,Mukim Setapak,Condominium/Apartment,Strata,RESIDENSI SEMARAK PLATINUM,Residential,WP Kuala Lumpur,Leasehold,31/03/24,414248,sq.m,29
Kuala Lumpur,75,Mukim Setapak,Condominium/Apartment,Strata,SKY AWANI V,Residential,WP Kuala Lumpur,Leasehold,31/03/24,300000,sq.m,33A
Kuala Lumpur,68,Mukim Petaling,Condominium/Apartment,Strata,ENDAH RIA,Residential,WP Kuala Lumpur,Leasehold,31/05/21,340000,sq.m,11
Kuala Lumpur,136,Mukim Kuala Lumpur,Condominium/Apartment,Strata,RESIDENSI PANTAI SENTRAL 2,Residential,WP Kuala Lumpur,Leasehold,31/05/21,1323720,sq.m,12
Kuala Lumpur,97,Mukim Petaling,Condominium/Apartment,Strata,PR1MA ALAM DAMAI,Residential,WP Kuala Lumpur,Leasehold,31/05/21,360000,sq.m,12
Kuala Lumpur,123,Mukim Setapak,Condominium/Apartment,Strata,SKYMERIDIEN RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,31/05/21,798000,sq.m,12
Kuala Lumpur,123,Mukim Setapak,Condominium/Apartment,Strata,SKYMERIDIEN RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,31/05/21,813000,sq.m,12
Kuala Lumpur,123,Mukim Setapak,Condominium/Apartment,Strata,SKYMERIDIEN RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,31/05/21,815000,sq.m,13
Kuala Lumpur,92,Mukim Petaling,Condominium/Apartment,Strata,PR1MA ALAM DAMAI,Residential,WP Kuala Lumpur,Leasehold,31/05/21,333000,sq.m,16
Kuala Lumpur,127,Mukim Kuala Lumpur,Condominium/Apartment,Strata,RESIDENSI PANTAI SENTRAL 2,Residential,WP Kuala Lumpur,Leasehold,31/05/21,1180620,sq.m,17
Kuala Lumpur,74,Mukim Setapak,Condominium/Apartment,Strata,SKYMERIDIEN RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,31/05/21,529000,sq.m,20
Kuala Lumpur,136,Mukim Kuala Lumpur,Condominium/Apartment,Strata,RESIDENSI PANTAI SENTRAL 2,Residential,WP Kuala Lumpur,Leasehold,31/05/21,1367820,sq.m,21
Kuala Lumpur,346,Mukim Kuala Lumpur,Condominium/Apartment,Strata,THE PARK RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,31/05/21,1200000,sq.m,22
Kuala Lumpur,106,Mukim Batu,Condominium/Apartment,Strata,CASA PRIMA,Residential,WP Kuala Lumpur,Leasehold,31/05/21,375000,sq.m,23
Kuala Lumpur,54,Mukim Setapak,Condominium/Apartment,Strata,SKYMERIDIEN RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,31/05/21,454000,sq.m,24
Kuala Lumpur,91,Mukim Setapak,Condominium/Apartment,Strata,SKYMERIDIEN RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,31/05/21,661000,sq.m,26
Kuala Lumpur,127,Mukim Kuala Lumpur,Condominium/Apartment,Strata,RESIDENSI PANTAI SENTRAL 2,Residential,WP Kuala Lumpur,Leasehold,31/05/21,1247220,sq.m,29
Kuala Lumpur,87,Mukim Kuala Lumpur,Condominium/Apartment,Strata,DANAU IDAMAN KONDO,Residential,WP Kuala Lumpur,Leasehold,31/05/21,360000,sq.m,3
Kuala Lumpur,92,Mukim Petaling,Condominium/Apartment,Strata,PR1MA ALAM DAMAI,Residential,WP Kuala Lumpur,Leasehold,31/05/21,346500,sq.m,36
Kuala Lumpur,54,Mukim Setapak,Condominium/Apartment,Strata,SKYMERIDIEN RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,31/05/21,480000,sq.m,36
Kuala Lumpur,54,Mukim Setapak,Condominium/Apartment,Strata,SKYMERIDIEN RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,31/05/21,484000,sq.m,38
Kuala Lumpur,92,Mukim Petaling,Condominium/Apartment,Strata,PR1MA ALAM DAMAI,Residential,WP Kuala Lumpur,Leasehold,31/05/21,346500,sq.m,43
Kuala Lumpur,145,Mukim Setapak,Condominium/Apartment,Strata,288 RESIDENCY,Residential,WP Kuala Lumpur,Freehold,31/05/21,650000,sq.m,17
Kuala Lumpur,117,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,THE ORION,Residential,WP Kuala Lumpur,Freehold,31/05/21,540000,sq.m,18
Kuala Lumpur,127,Mukim Petaling,Condominium/Apartment,Strata,SAVANNA BUKIT JALIL CONDOMINIUM,Residential,WP Kuala Lumpur,Freehold,31/05/21,629000,sq.m,20
Kuala Lumpur,120,Mukim Batu,Condominium/Apartment,Strata,RESIDENSI SOUTH BROOKS,Residential,WP Kuala Lumpur,Freehold,31/05/21,1175000,sq.m,25
Kuala Lumpur,120,Mukim Batu,Condominium/Apartment,Strata,RESIDENSI SOUTH BROOKS,Residential,WP Kuala Lumpur,Freehold,31/05/21,1175000,sq.m,26
Kuala Lumpur,115,Mukim Batu,Condominium/Apartment,Strata,SRI PUTRAMAS II,Residential,WP Kuala Lumpur,Freehold,31/05/21,470000,sq.m,6
Kuala Lumpur,106,Mukim Batu,Condominium/Apartment,Strata,FORTUNE AVENUE CONDOMINIUM,Residential,WP Kuala Lumpur,Leasehold,31/05/22,528000,sq.m,11
Kuala Lumpur,103,Mukim Petaling,Condominium/Apartment,Strata,DYNASTY GARDEN CONDOMINIUM,Residential,WP Kuala Lumpur,Leasehold,31/05/22,490000,sq.m,15
Kuala Lumpur,91,Mukim Petaling,Condominium/Apartment,Strata,TMN SRI CENDEKIA  (TMN CONNAUGHT),Residential,WP Kuala Lumpur,Leasehold,31/05/22,250000,sq.m,16
Kuala Lumpur,195,Mukim Kuala Lumpur,Condominium/Apartment,Strata,THE PARK RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,31/05/22,1600000,sq.m,19
Kuala Lumpur,99.87,Mukim Petaling,Condominium/Apartment,Strata,THE HERMINGTON KUCHAI LAMA,Residential,WP Kuala Lumpur,Leasehold,31/05/22,508000,sq.m,25
Kuala Lumpur,118,Mukim Setapak,Condominium/Apartment,Strata,PLATINUM LAKE CONDO PV10,Residential,WP Kuala Lumpur,Leasehold,31/05/22,495000,sq.m,8
Kuala Lumpur,170.8,Mukim Batu,Condominium/Apartment,Strata,MONT KIARA BANYAN,Residential,WP Kuala Lumpur,Freehold,31/05/22,985000,sq.m,10
Kuala Lumpur,138,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,MENARA CITY ONE,Residential,WP Kuala Lumpur,Freehold,31/05/22,438000,sq.m,11
Kuala Lumpur,101,Mukim Petaling,Condominium/Apartment,Strata,JALIL DAMAI APT,Residential,WP Kuala Lumpur,Freehold,31/05/22,450000,sq.m,11
Kuala Lumpur,148,Mukim Setapak,Condominium/Apartment,Strata,288 RESIDENCY,Residential,WP Kuala Lumpur,Freehold,31/05/22,570000,sq.m,19
Kuala Lumpur,124,Mukim Setapak,Condominium/Apartment,Strata,1 SENTUL,Residential,WP Kuala Lumpur,Freehold,31/05/22,530000,sq.m,20
Kuala Lumpur,155,Mukim Batu,Condominium/Apartment,Strata,HARTAMAS REGENCY 2,Residential,WP Kuala Lumpur,Freehold,31/05/22,810000,sq.m,6
Kuala Lumpur,85,Mukim Petaling,Condominium/Apartment,Strata,MEADOW PARK,Residential,WP Kuala Lumpur,Freehold,31/05/22,290000,sq.m,6
Kuala Lumpur,101,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,THE SAFFRON,Residential,WP Kuala Lumpur,Freehold,31/05/22,600000,sq.m,7
Kuala Lumpur,118,Mukim Setapak,Condominium/Apartment,Strata,PLATINUM HILL CONDO PV3,Residential,WP Kuala Lumpur,Freehold,31/05/22,490000,sq.m,7
Kuala Lumpur,94,Mukim Petaling,Condominium/Apartment,Strata,SENTOSA COURT,Residential,WP Kuala Lumpur,Leasehold,31/05/23,335000,sq.m,3
Kuala Lumpur,91,Mukim Setapak,Condominium/Apartment,Strata,SKYMERIDIEN RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,31/05/23,693000,sq.m,34
Kuala Lumpur,112,Mukim Setapak,Condominium/Apartment,Strata,SKYMERIDIEN RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,31/05/23,821000,sq.m,38
Kuala Lumpur,91,Mukim Setapak,Condominium/Apartment,Strata,SKYMERIDIEN RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,31/05/23,705000,sq.m,39
Kuala Lumpur,82,Mukim Setapak,Condominium/Apartment,Strata,TAMAN SETAPAK JAYA BARU,Residential,WP Kuala Lumpur,Leasehold,31/05/23,380000,sq.m,5
Kuala Lumpur,91,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,IXORA APARTMENT,Residential,WP Kuala Lumpur,Leasehold,31/05/23,338000,sq.m,7
Kuala Lumpur,97,Mukim Petaling,Condominium/Apartment,Strata,PETALING INDAH,Residential,WP Kuala Lumpur,Leasehold,31/05/23,270000,sq.m,7
Kuala Lumpur,133,Mukim Batu,Condominium/Apartment,Strata,MENARA DUTA II CONDO (MENARA DUTA 2),Residential,WP Kuala Lumpur,Freehold,31/05/23,500000,sq.m,13
Kuala Lumpur,118,Mukim Setapak,Condominium/Apartment,Strata,VILLA WANGSAMAS CONDO,Residential,WP Kuala Lumpur,Freehold,31/05/23,420000,sq.m,15
Kuala Lumpur,179,Mukim Batu,Condominium/Apartment,Strata,KIARA VILLE,Residential,WP Kuala Lumpur,Freehold,31/05/23,1330000,sq.m,20
Kuala Lumpur,112,Mukim Kuala Lumpur,Condominium/Apartment,Strata,FABER HEIGHTS,Residential,WP Kuala Lumpur,Freehold,31/05/23,510000,sq.m,3
Kuala Lumpur,49,Mukim Petaling,Condominium/Apartment,Strata,LAUREL APT,Residential,WP Kuala Lumpur,Freehold,31/05/23,280000,sq.m,4
Kuala Lumpur,106,Mukim Petaling,Condominium/Apartment,Strata,ENDAH REGAL,Residential,WP Kuala Lumpur,Leasehold,31/05/24,550000,sq.m,1
Kuala Lumpur,92,Mukim Petaling,Condominium/Apartment,Strata,DE TROPICANA,Residential,WP Kuala Lumpur,Leasehold,31/05/24,300000,sq.m,12
Kuala Lumpur,95,Mukim Setapak,Condominium/Apartment,Strata,RESIDENSI PV 18,Residential,WP Kuala Lumpur,Leasehold,31/05/24,490000,sq.m,23
Kuala Lumpur,97,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,BISTARI CONDO,Residential,WP Kuala Lumpur,Freehold,31/05/24,440000,sq.m,10
Kuala Lumpur,97,Mukim Petaling,Condominium/Apartment,Strata,RESIDENSI PARK @ PAVILION BUKIT JALIL,Residential,WP Kuala Lumpur,Freehold,31/05/24,1080000,sq.m,11
Kuala Lumpur,100,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,PUTRA COURT CONDO(STRATA),Residential,WP Kuala Lumpur,Freehold,31/05/24,500000,sq.m,13
Kuala Lumpur,108,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,PUTRA COURT CONDO(STRATA),Residential,WP Kuala Lumpur,Freehold,31/05/24,535000,sq.m,18
Kuala Lumpur,186,Mukim Batu,Condominium/Apartment,Strata,KONDOMINIUM 28 DUTAMAS,Residential,WP Kuala Lumpur,Freehold,31/05/24,1130000,sq.m,21
Kuala Lumpur,124,Mukim Petaling,Condominium/Apartment,Strata,KM 1 BUKIT JALIL,Residential,WP Kuala Lumpur,Freehold,31/05/24,730000,sq.m,3
Kuala Lumpur,84,Mukim Kuala Lumpur,Condominium/Apartment,Strata,KETUMBAR HEIGHTS,Residential,WP Kuala Lumpur,Freehold,31/05/24,290000,sq.m,4
Kuala Lumpur,146,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,MENARA BINJAI,Residential,WP Kuala Lumpur,Freehold,31/05/24,895000,sq.m,5
Kuala Lumpur,249,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,18 MADGE,Residential,WP Kuala Lumpur,Freehold,31/05/24,3035767,sq.m,5
Kuala Lumpur,208,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,18 MADGE,Residential,WP Kuala Lumpur,Freehold,31/05/24,2551711,sq.m,6
Kuala Lumpur,105,Mukim Kuala Lumpur,Condominium/Apartment,Strata,PANDAN HEIGHTS(STRATA),Residential,WP Kuala Lumpur,Freehold,31/05/24,330000,sq.m,6
Kuala Lumpur,80,Mukim Batu,Condominium/Apartment,Strata,RESIDENSI SOUTH BROOKS,Residential,WP Kuala Lumpur,Freehold,31/07/21,750000,sq.m,14
Kuala Lumpur,130,Mukim Kuala Lumpur,Condominium/Apartment,Strata,RESIDENSI LAMAN PERMAI (GOODWOOD),Residential,WP Kuala Lumpur,Leasehold,31/07/22,1193220,sq.m,13
Kuala Lumpur,71,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,IMPIAN KOTA,Residential,WP Kuala Lumpur,Leasehold,31/07/23,190000,sq.m,1
Kuala Lumpur,105,Mukim Batu,Condominium/Apartment,Strata,VISTA MUTIARA,Residential,WP Kuala Lumpur,Leasehold,31/07/23,393000,sq.m,14
Kuala Lumpur,311,Mukim Kuala Lumpur,Condominium/Apartment,Strata,THE PARK RESIDENCE,Residential,WP Kuala Lumpur,Leasehold,31/07/23,1800000,sq.m,22
Kuala Lumpur,92,Mukim Petaling,Condominium/Apartment,Strata,PR1MA ALAM DAMAI,Residential,WP Kuala Lumpur,Leasehold,31/07/23,370000,sq.m,30
Kuala Lumpur,87,Mukim Petaling,Condominium/Apartment,Strata,PR1MA ALAM DAMAI,Residential,WP Kuala Lumpur,Leasehold,31/07/23,390000,sq.m,5
Kuala Lumpur,160,Mukim Batu,Condominium/Apartment,Strata,RESIDENSI HARMONI 2,Residential,WP Kuala Lumpur,Freehold,31/07/23,945000,sq.m,1
Kuala Lumpur,76,Mukim Petaling,Condominium/Apartment,Strata,ARENA GREEN,Residential,WP Kuala Lumpur,Freehold,31/07/23,308000,sq.m,10
Kuala Lumpur,103,Mukim Batu,Condominium/Apartment,Strata,SRI PUTRAMAS II,Residential,WP Kuala Lumpur,Freehold,31/07/23,700000,sq.m,12
Kuala Lumpur,137,Mukim Kuala Lumpur,Condominium/Apartment,Strata,VILLA FLORA  (TTDI FASA 7),Residential,WP Kuala Lumpur,Freehold,31/07/23,970000,sq.m,12
Kuala Lumpur,142.65,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,THE MAPLE,Residential,WP Kuala Lumpur,Freehold,31/07/23,860000,sq.m,14
Kuala Lumpur,120,Mukim Batu,Condominium/Apartment,Strata,ANJALI NORTH KIARA,Residential,WP Kuala Lumpur,Freehold,31/07/23,930000,sq.m,16
Kuala Lumpur,69,Mukim Batu,Condominium/Apartment,Strata,TMN SRI KUCHING,Residential,WP Kuala Lumpur,Freehold,31/07/23,200000,sq.m,2
Kuala Lumpur,94,Mukim Batu,Condominium/Apartment,Strata,LAMAN SCENARIA KIARA,Residential,WP Kuala Lumpur,Freehold,31/07/23,690800,sq.m,21
Kuala Lumpur,94,Mukim Batu,Condominium/Apartment,Strata,LAMAN SCENARIA KIARA,Residential,WP Kuala Lumpur,Freehold,31/07/23,690800,sq.m,21
Kuala Lumpur,159.51,Mukim Petaling,Condominium/Apartment,Strata,KM 1 BUKIT JALIL,Residential,WP Kuala Lumpur,Freehold,31/07/23,1380000,sq.m,22
Kuala Lumpur,110,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,THE FENNEL @ SENTUL EAST,Residential,WP Kuala Lumpur,Freehold,31/07/23,620000,sq.m,23
Kuala Lumpur,139,Mukim Batu,Condominium/Apartment,Strata,PAVILION HILTOP MONT KIARA,Residential,WP Kuala Lumpur,Freehold,31/07/23,1590000,sq.m,27
Kuala Lumpur,349,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,6 CAPSQUARE,Residential,WP Kuala Lumpur,Freehold,31/07/23,2000000,sq.m,29
Kuala Lumpur,349,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,6 CAPSQUARE,Residential,WP Kuala Lumpur,Freehold,31/07/23,2000000,sq.m,29
Kuala Lumpur,349,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,6 CAPSQUARE,Residential,WP Kuala Lumpur,Freehold,31/07/23,2000000,sq.m,29
Kuala Lumpur,337,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,THE BINJAI ON THE PARK,Residential,WP Kuala Lumpur,Freehold,31/07/23,8000000,sq.m,33
Kuala Lumpur,115,Mukim Batu,Condominium/Apartment,Strata,VISTA KIARA,Residential,WP Kuala Lumpur,Freehold,31/07/23,618000,sq.m,5
Kuala Lumpur,119,Mukim Batu,Condominium/Apartment,Strata,VISTA KIARA,Residential,WP Kuala Lumpur,Freehold,31/07/23,580000,sq.m,6
Kuala Lumpur,92,Mukim Kuala Lumpur,Condominium/Apartment,Strata,PUNCAK PRIMA-SRI HARTAMAS,Residential,WP Kuala Lumpur,Freehold,31/07/23,450000,sq.m,6
Kuala Lumpur,68,Mukim Petaling,Condominium/Apartment,Strata,ARENA GREEN,Residential,WP Kuala Lumpur,Freehold,31/07/23,280000,sq.m,7
Kuala Lumpur,119,Mukim Ampang,Condominium/Apartment,Strata,PERTIWI INDAH APARTMENT,Residential,WP Kuala Lumpur,Leasehold,31/07/24,488000,sq.m,10
Kuala Lumpur,117,Kuala Lumpur Town Centre,Condominium/Apartment,Strata,MENARA KLH,Residential,WP Kuala Lumpur,Freehold,31/07/24,400000,sq.m,13
Kuala Lumpur,94,Mukim Batu,Condominium/Apartment,Strata,ALAM PURI 51,Residential,WP Kuala Lumpur,Freehold,31/07/24,520000,sq.m,15
Kuala Lumpur,99,Mukim Petaling,Condominium/Apartment,Strata,DESA CINDAIMAS,Residential,WP Kuala Lumpur,Freehold,31/07/24,360000,sq.m,18
Kuala Lumpur,316,Mukim Kuala Lumpur,Condominium/Apartment,Strata,D'9 BANGSAR,Residential,WP Kuala Lumpur,Freehold,31/07/24,3000000,sq.m,2
Kuala Lumpur,279,Mukim Batu,Condominium/Apartment,Strata,28 MONT KIARA,Residential,WP Kuala Lumpur,Freehold,31/07/24,2350000,sq.m,25
Kuala Lumpur,149,Mukim Batu,Condominium/Apartment,Strata,TIFFANI KIARA,Residential,WP Kuala Lumpur,Freehold,31/07/24,900000,sq.m,28
